P_City,SaleDate,TotalSales,Cum_Sales
" GOODLETTSVILLE",2016-03-24,145000,187500316
" GOODLETTSVILLE",2016-03-25,189900,187690216
" GOODLETTSVILLE",2016-03-28,212000,187902216
" GOODLETTSVILLE",2016-03-30,166000,188068216
" GOODLETTSVILLE",2016-03-31,209761,188277977
" GOODLETTSVILLE",2016-04-07,205000,188482977
" GOODLETTSVILLE",2016-04-08,157500,188640477
" GOODLETTSVILLE",2016-04-11,176000,188816477
" GOODLETTSVILLE",2016-04-12,125000,188941477
" GOODLETTSVILLE",2016-04-14,951300,189892777
" GOODLETTSVILLE",2016-04-15,267500,190160277
" GOODLETTSVILLE",2016-04-18,220000,190380277
" GOODLETTSVILLE",2016-04-21,148000,190528277
" GOODLETTSVILLE",2016-04-22,150000,190678277
" GOODLETTSVILLE",2016-04-25,114900,190793177
" GOODLETTSVILLE",2016-04-26,189900,190983077
" GOODLETTSVILLE",2016-04-28,315000,191298077
" GOODLETTSVILLE",2016-04-29,169000,191467077
" GOODLETTSVILLE",2016-05-02,160900,191627977
" GOODLETTSVILLE",2016-05-05,220000,191847977
" GOODLETTSVILLE",2016-05-06,162000,192009977
" GOODLETTSVILLE",2016-05-13,345000,192354977
" GOODLETTSVILLE",2016-05-16,912700,193267677
" GOODLETTSVILLE",2016-05-18,414900,193682577
" GOODLETTSVILLE",2016-05-20,176000,193858577
" GOODLETTSVILLE",2016-05-26,330000,194188577
" GOODLETTSVILLE",2016-05-27,639500,194828077
" GOODLETTSVILLE",2016-05-31,614900,195442977
" GOODLETTSVILLE",2016-06-03,167000,195609977
" GOODLETTSVILLE",2016-06-06,324000,195933977
" GOODLETTSVILLE",2016-06-07,364900,196298877
" GOODLETTSVILLE",2016-06-08,179300,196478177
" GOODLETTSVILLE",2016-06-09,135000,196613177
" GOODLETTSVILLE",2016-06-10,484999,197098176
" GOODLETTSVILLE",2016-06-13,150000,197248176
" GOODLETTSVILLE",2016-06-15,174900,197423076
" GOODLETTSVILLE",2016-06-16,315000,197738076
" GOODLETTSVILLE",2016-06-17,175000,197913076
" GOODLETTSVILLE",2016-06-24,195000,198108076
" GOODLETTSVILLE",2016-06-29,270000,198378076
" GOODLETTSVILLE",2016-06-30,316000,198694076
" GOODLETTSVILLE",2016-07-01,170000,198864076
" GOODLETTSVILLE",2016-07-05,275605,199139681
" GOODLETTSVILLE",2016-07-08,505000,199644681
" GOODLETTSVILLE",2016-07-12,239900,199884581
" GOODLETTSVILLE",2016-07-13,149900,200034481
" GOODLETTSVILLE",2016-07-15,699400,200733881
" GOODLETTSVILLE",2016-07-20,562400,201296281
" GOODLETTSVILLE",2016-07-22,152500,201448781
" GOODLETTSVILLE",2016-08-01,330000,201778781
" GOODLETTSVILLE",2016-08-03,133400,201912181
" GOODLETTSVILLE",2016-08-05,371000,202283181
" GOODLETTSVILLE",2016-08-11,314000,202597181
" GOODLETTSVILLE",2016-08-12,800000,203397181
" GOODLETTSVILLE",2016-08-17,200000,203597181
" GOODLETTSVILLE",2016-08-18,157000,203754181
" GOODLETTSVILLE",2016-08-19,356500,204110681
" GOODLETTSVILLE",2016-08-25,152240,204262921
" GOODLETTSVILLE",2016-08-29,661300,204924221
" GOODLETTSVILLE",2016-09-02,320000,205244221
" GOODLETTSVILLE",2016-09-07,496500,205740721
" GOODLETTSVILLE",2016-09-09,160850,205901571
" GOODLETTSVILLE",2016-09-12,162500,206064071
" GOODLETTSVILLE",2016-09-15,824700,206888771
" GOODLETTSVILLE",2016-09-16,395000,207283771
" GOODLETTSVILLE",2016-09-22,265000,207548771
" GOODLETTSVILLE",2016-09-23,273000,207821771
" GOODLETTSVILLE",2016-09-26,435000,208256771
" GOODLETTSVILLE",2016-09-27,262000,208518771
" GOODLETTSVILLE",2016-09-29,526900,209045671
" GOODLETTSVILLE",2016-09-30,228000,209273671
" GOODLETTSVILLE",2016-10-04,438900,209712571
" GOODLETTSVILLE",2016-10-07,181000,209893571
" GOODLETTSVILLE",2016-10-14,379000,210272571
" GOODLETTSVILLE",2016-10-20,179000,210451571
" GOODLETTSVILLE",2016-10-21,270000,210721571
" GOODLETTSVILLE",2016-10-24,98000,210819571
" GOODLETTSVILLE",2016-10-28,189900,211009471
" GOODLETTSVILLE",2016-10-31,422900,211432371
" HERMITAGE",2013-01-03,47025,47025
" HERMITAGE",2013-01-08,78600,125625
" HERMITAGE",2013-01-09,83500,209125
" HERMITAGE",2013-01-10,261022,470147
" HERMITAGE",2013-01-14,55000,525147
" HERMITAGE",2013-01-15,387449,912596
" HERMITAGE",2013-01-17,479413,1392009
" HERMITAGE",2013-01-18,311900,1703909
" HERMITAGE",2013-01-22,148000,1851909
" HERMITAGE",2013-01-23,140000,1991909
" HERMITAGE",2013-01-24,105150,2097059
" HERMITAGE",2013-01-25,249000,2346059
" HERMITAGE",2013-01-28,138600,2484659
" HERMITAGE",2013-02-01,263900,2748559
" HERMITAGE",2013-02-05,112500,2861059
" HERMITAGE",2013-02-07,525096,3386155
" HERMITAGE",2013-02-13,85000,3471155
" HERMITAGE",2013-02-14,126000,3597155
" HERMITAGE",2013-02-15,1231300,4828455
" HERMITAGE",2013-02-18,152900,4981355
" HERMITAGE",2013-02-19,385500,5366855
" HERMITAGE",2013-02-20,145000,5511855
" HERMITAGE",2013-02-21,230000,5741855
" HERMITAGE",2013-02-22,487463,6229318
" HERMITAGE",2013-02-25,208900,6438218
" HERMITAGE",2013-03-01,245664,6683882
" HERMITAGE",2013-03-04,144000,6827882
" HERMITAGE",2013-03-05,230000,7057882
" HERMITAGE",2013-03-06,233223,7291105
" HERMITAGE",2013-03-07,443750,7734855
" HERMITAGE",2013-03-08,691000,8425855
" HERMITAGE",2013-03-11,287000,8712855
" HERMITAGE",2013-03-13,130700,8843555
" HERMITAGE",2013-03-14,278624,9122179
" HERMITAGE",2013-03-15,414900,9537079
" HERMITAGE",2013-03-19,330800,9867879
" HERMITAGE",2013-03-20,296000,10163879
" HERMITAGE",2013-03-21,750070,10913949
" HERMITAGE",2013-03-22,662100,11576049
" HERMITAGE",2013-03-26,224900,11800949
" HERMITAGE",2013-03-27,151000,11951949
" HERMITAGE",2013-03-28,335325,12287274
" HERMITAGE",2013-04-01,136000,12423274
" HERMITAGE",2013-04-02,509837,12933111
" HERMITAGE",2013-04-03,265500,13198611
" HERMITAGE",2013-04-05,431900,13630511
" HERMITAGE",2013-04-08,212500,13843011
" HERMITAGE",2013-04-09,265000,14108011
" HERMITAGE",2013-04-10,147481,14255492
" HERMITAGE",2013-04-11,562514,14818006
" HERMITAGE",2013-04-12,1005818,15823824
" HERMITAGE",2013-04-15,685800,16509624
" HERMITAGE",2013-04-16,114000,16623624
" HERMITAGE",2013-04-17,155000,16778624
" HERMITAGE",2013-04-18,396611,17175235
" HERMITAGE",2013-04-19,398000,17573235
" HERMITAGE",2013-04-22,217500,17790735
" HERMITAGE",2013-04-23,178900,17969635
" HERMITAGE",2013-04-24,210000,18179635
" HERMITAGE",2013-04-25,567500,18747135
" HERMITAGE",2013-04-26,2686396,21433531
" HERMITAGE",2013-04-29,568700,22002231
" HERMITAGE",2013-04-30,1349240,23351471
" HERMITAGE",2013-05-01,180250,23531721
" HERMITAGE",2013-05-03,295500,23827221
" HERMITAGE",2013-05-07,703900,24531121
" HERMITAGE",2013-05-08,689016,25220137
" HERMITAGE",2013-05-09,472900,25693037
" HERMITAGE",2013-05-10,165000,25858037
" HERMITAGE",2013-05-13,110000,25968037
" HERMITAGE",2013-05-14,667720,26635757
" HERMITAGE",2013-05-15,592700,27228457
" HERMITAGE",2013-05-16,506990,27735447
" HERMITAGE",2013-05-17,796109,28531556
" HERMITAGE",2013-05-20,809000,29340556
" HERMITAGE",2013-05-21,141000,29481556
" HERMITAGE",2013-05-22,290900,29772456
" HERMITAGE",2013-05-23,941500,30713956
" HERMITAGE",2013-05-24,488500,31202456
" HERMITAGE",2013-05-28,227823,31430279
" HERMITAGE",2013-05-29,753900,32184179
" HERMITAGE",2013-05-30,1164022,33348201
" HERMITAGE",2013-05-31,1726610,35074811
" HERMITAGE",2013-06-03,108000,35182811
" HERMITAGE",2013-06-04,1013890,36196701
" HERMITAGE",2013-06-05,193587,36390288
" HERMITAGE",2013-06-06,50500,36440788
" HERMITAGE",2013-06-10,665397,37106185
" HERMITAGE",2013-06-12,255000,37361185
" HERMITAGE",2013-06-13,154000,37515185
" HERMITAGE",2013-06-14,1035350,38550535
" HERMITAGE",2013-06-17,402000,38952535
" HERMITAGE",2013-06-18,143500,39096035
" HERMITAGE",2013-06-20,191000,39287035
" HERMITAGE",2013-06-21,1497939,40784974
" HERMITAGE",2013-06-24,469310,41254284
" HERMITAGE",2013-06-25,305500,41559784
" HERMITAGE",2013-06-26,706964,42266748
" HERMITAGE",2013-06-27,1091879,43358627
" HERMITAGE",2013-06-28,1939181,45297808
" HERMITAGE",2013-07-01,624400,45922208
" HERMITAGE",2013-07-02,367000,46289208
" HERMITAGE",2013-07-03,284500,46573708
" HERMITAGE",2013-07-09,551434,47125142
" HERMITAGE",2013-07-10,742745,47867887
" HERMITAGE",2013-07-11,144000,48011887
" HERMITAGE",2013-07-12,533400,48545287
" HERMITAGE",2013-07-15,892299,49437586
" HERMITAGE",2013-07-16,255100,49692686
" HERMITAGE",2013-07-17,1034500,50727186
" HERMITAGE",2013-07-18,232000,50959186
" HERMITAGE",2013-07-19,1078660,52037846
" HERMITAGE",2013-07-22,124900,52162746
" HERMITAGE",2013-07-23,393900,52556646
" HERMITAGE",2013-07-24,374250,52930896
" HERMITAGE",2013-07-25,422500,53353396
" HERMITAGE",2013-07-26,690200,54043596
" HERMITAGE",2013-07-29,796400,54839996
" HERMITAGE",2013-07-30,116300,54956296
" HERMITAGE",2013-07-31,1344300,56300596
" HERMITAGE",2013-08-01,516055,56816651
" HERMITAGE",2013-08-02,370750,57187401
" HERMITAGE",2013-08-05,164750,57352151
" HERMITAGE",2013-08-07,375690,57727841
" HERMITAGE",2013-08-08,73100,57800941
" HERMITAGE",2013-08-09,323000,58123941
" HERMITAGE",2013-08-12,352855,58476796
" HERMITAGE",2013-08-14,255000,58731796
" HERMITAGE",2013-08-15,135000,58866796
" HERMITAGE",2013-08-16,840909,59707705
" HERMITAGE",2013-08-19,371600,60079305
" HERMITAGE",2013-08-20,612300,60691605
" HERMITAGE",2013-08-21,563735,61255340
" HERMITAGE",2013-08-22,155000,61410340
" HERMITAGE",2013-08-23,941775,62352115
" HERMITAGE",2013-08-26,473500,62825615
" HERMITAGE",2013-08-27,145000,62970615
" HERMITAGE",2013-08-28,267000,63237615
" HERMITAGE",2013-08-29,398900,63636515
" HERMITAGE",2013-08-30,1699650,65336165
" HERMITAGE",2013-09-03,4005462,69341627
" HERMITAGE",2013-09-04,82000,69423627
" HERMITAGE",2013-09-05,115000,69538627
" HERMITAGE",2013-09-06,660100,70198727
" HERMITAGE",2013-09-09,219000,70417727
" HERMITAGE",2013-09-11,499215,70916942
" HERMITAGE",2013-09-12,190000,71106942
" HERMITAGE",2013-09-13,1531873,72638815
" HERMITAGE",2013-09-16,300000,72938815
" HERMITAGE",2013-09-17,468500,73407315
" HERMITAGE",2013-09-19,50500,73457815
" HERMITAGE",2013-09-20,557547,74015362
" HERMITAGE",2013-09-24,680291,74695653
" HERMITAGE",2013-09-25,577339,75272992
" HERMITAGE",2013-09-26,231755,75504747
" HERMITAGE",2013-09-27,773487,76278234
" HERMITAGE",2013-09-30,1291528,77569762
" HERMITAGE",2013-10-01,353345,77923107
" HERMITAGE",2013-10-02,337650,78260757
" HERMITAGE",2013-10-03,576808,78837565
" HERMITAGE",2013-10-04,336900,79174465
" HERMITAGE",2013-10-07,135000,79309465
" HERMITAGE",2013-10-08,719980,80029445
" HERMITAGE",2013-10-10,186000,80215445
" HERMITAGE",2013-10-11,699895,80915340
" HERMITAGE",2013-10-12,172000,81087340
" HERMITAGE",2013-10-14,274000,81361340
" HERMITAGE",2013-10-15,110000,81471340
" HERMITAGE",2013-10-17,1657381,83128721
" HERMITAGE",2013-10-18,299800,83428521
" HERMITAGE",2013-10-21,206500,83635021
" HERMITAGE",2013-10-22,486000,84121021
" HERMITAGE",2013-10-23,299812,84420833
" HERMITAGE",2013-10-24,735887,85156720
" HERMITAGE",2013-10-25,944032,86100752
" HERMITAGE",2013-10-28,114000,86214752
" HERMITAGE",2013-10-29,424000,86638752
" HERMITAGE",2013-10-30,1539797,88178549
" HERMITAGE",2013-10-31,807538,88986087
" HERMITAGE",2013-11-04,350179,89336266
" HERMITAGE",2013-11-05,468534,89804800
" HERMITAGE",2013-11-07,262900,90067700
" HERMITAGE",2013-11-08,931772,90999472
" HERMITAGE",2013-11-11,159000,91158472
" HERMITAGE",2013-11-12,333140,91491612
" HERMITAGE",2013-11-13,148000,91639612
" HERMITAGE",2013-11-14,147000,91786612
" HERMITAGE",2013-11-15,1858648,93645260
" HERMITAGE",2013-11-19,226080,93871340
" HERMITAGE",2013-11-20,616884,94488224
" HERMITAGE",2013-11-21,1054352,95542576
" HERMITAGE",2013-11-22,2163322,97705898
" HERMITAGE",2013-11-25,143000,97848898
" HERMITAGE",2013-11-26,401238,98250136
" HERMITAGE",2013-11-27,1400263,99650399
" HERMITAGE",2013-12-02,502500,100152899
" HERMITAGE",2013-12-04,230212,100383111
" HERMITAGE",2013-12-05,781500,101164611
" HERMITAGE",2013-12-06,380500,101545111
" HERMITAGE",2013-12-09,283800,101828911
" HERMITAGE",2013-12-10,150000,101978911
" HERMITAGE",2013-12-11,573875,102552786
" HERMITAGE",2013-12-12,1074395,103627181
" HERMITAGE",2013-12-13,885800,104512981
" HERMITAGE",2013-12-16,516900,105029881
" HERMITAGE",2013-12-17,237711,105267592
" HERMITAGE",2013-12-18,127000,105394592
" HERMITAGE",2013-12-19,807640,106202232
" HERMITAGE",2013-12-20,1721316,107923548
" HERMITAGE",2013-12-23,696169,108619717
" HERMITAGE",2013-12-24,154000,108773717
" HERMITAGE",2013-12-26,285600,109059317
" HERMITAGE",2013-12-27,871000,109930317
" HERMITAGE",2013-12-30,356400,110286717
" HERMITAGE",2013-12-31,1125613,111412330
" HERMITAGE",2014-01-02,200000,111612330
" HERMITAGE",2014-01-03,355000,111967330
" HERMITAGE",2014-01-06,347061,112314391
" HERMITAGE",2014-01-10,396150,112710541
" HERMITAGE",2014-01-13,85000,112795541
" HERMITAGE",2014-01-15,293000,113088541
" HERMITAGE",2014-01-16,135000,113223541
" HERMITAGE",2014-01-21,344613,113568154
" HERMITAGE",2014-01-22,256315,113824469
" HERMITAGE",2014-01-23,275653,114100122
" HERMITAGE",2014-01-24,590352,114690474
" HERMITAGE",2014-01-27,381000,115071474
" HERMITAGE",2014-01-29,330500,115401974
" HERMITAGE",2014-01-30,379064,115781038
" HERMITAGE",2014-01-31,1600234,117381272
" HERMITAGE",2014-02-04,191724,117572996
" HERMITAGE",2014-02-05,142200,117715196
" HERMITAGE",2014-02-07,156500,117871696
" HERMITAGE",2014-02-11,5000,117876696
" HERMITAGE",2014-02-12,169500,118046196
" HERMITAGE",2014-02-13,1092498,119138694
" HERMITAGE",2014-02-14,830535,119969229
" HERMITAGE",2014-02-17,192000,120161229
" HERMITAGE",2014-02-18,195000,120356229
" HERMITAGE",2014-02-19,357000,120713229
" HERMITAGE",2014-02-20,50500,120763729
" HERMITAGE",2014-02-21,313073,121076802
" HERMITAGE",2014-02-24,1141879,122218681
" HERMITAGE",2014-02-26,445400,122664081
" HERMITAGE",2014-02-27,149900,122813981
" HERMITAGE",2014-02-28,2353971,125167952
" HERMITAGE",2014-03-03,650000,125817952
" HERMITAGE",2014-03-04,186900,126004852
" HERMITAGE",2014-03-05,482675,126487527
" HERMITAGE",2014-03-06,478400,126965927
" HERMITAGE",2014-03-07,1009950,127975877
" HERMITAGE",2014-03-11,124900,128100777
" HERMITAGE",2014-03-13,164000,128264777
" HERMITAGE",2014-03-14,1308945,129573722
" HERMITAGE",2014-03-17,5000,129578722
" HERMITAGE",2014-03-19,514950,130093672
" HERMITAGE",2014-03-20,413925,130507597
" HERMITAGE",2014-03-21,590000,131097597
" HERMITAGE",2014-03-24,344500,131442097
" HERMITAGE",2014-03-25,808789,132250886
" HERMITAGE",2014-03-27,858897,133109783
" HERMITAGE",2014-03-28,2147649,135257432
" HERMITAGE",2014-03-31,1012574,136270006
" HERMITAGE",2014-04-01,684635,136954641
" HERMITAGE",2014-04-03,331000,137285641
" HERMITAGE",2014-04-04,160190,137445831
" HERMITAGE",2014-04-08,532140,137977971
" HERMITAGE",2014-04-09,11358599,149336570
" HERMITAGE",2014-04-10,310500,149647070
" HERMITAGE",2014-04-11,1059392,150706462
" HERMITAGE",2014-04-14,215000,150921462
" HERMITAGE",2014-04-15,1135645,152057107
" HERMITAGE",2014-04-16,1274605,153331712
" HERMITAGE",2014-04-17,869000,154200712
" HERMITAGE",2014-04-18,733466,154934178
" HERMITAGE",2014-04-21,659107,155593285
" HERMITAGE",2014-04-22,315000,155908285
" HERMITAGE",2014-04-23,340000,156248285
" HERMITAGE",2014-04-24,725400,156973685
" HERMITAGE",2014-04-25,849700,157823385
" HERMITAGE",2014-04-28,936849,158760234
" HERMITAGE",2014-04-29,751750,159511984
" HERMITAGE",2014-04-30,1034890,160546874
" HERMITAGE",2014-05-01,325000,160871874
" HERMITAGE",2014-05-02,736900,161608774
" HERMITAGE",2014-05-06,330600,161939374
" HERMITAGE",2014-05-07,295900,162235274
" HERMITAGE",2014-05-08,158900,162394174
" HERMITAGE",2014-05-09,462000,162856174
" HERMITAGE",2014-05-12,711900,163568074
" HERMITAGE",2014-05-13,410500,163978574
" HERMITAGE",2014-05-14,269000,164247574
" HERMITAGE",2014-05-15,6839518,171087092
" HERMITAGE",2014-05-16,2331316,173418408
" HERMITAGE",2014-05-19,429934,173848342
" HERMITAGE",2014-05-20,739004,174587346
" HERMITAGE",2014-05-21,166409,174753755
" HERMITAGE",2014-05-22,533153,175286908
" HERMITAGE",2014-05-23,576500,175863408
" HERMITAGE",2014-05-28,240315,176103723
" HERMITAGE",2014-05-29,148000,176251723
" HERMITAGE",2014-05-30,166000,176417723
" HERMITAGE",2014-06-02,314900,176732623
" HERMITAGE",2014-06-03,194000,176926623
" HERMITAGE",2014-06-04,435485,177362108
" HERMITAGE",2014-06-06,736724,178098832
" HERMITAGE",2014-06-09,768715,178867547
" HERMITAGE",2014-06-10,164300,179031847
" HERMITAGE",2014-06-11,119000,179150847
" HERMITAGE",2014-06-12,602600,179753447
" HERMITAGE",2014-06-13,621662,180375109
" HERMITAGE",2014-06-16,579000,180954109
" HERMITAGE",2014-06-17,110000,181064109
" HERMITAGE",2014-06-18,289700,181353809
" HERMITAGE",2014-06-19,1228278,182582087
" HERMITAGE",2014-06-20,1405596,183987683
" HERMITAGE",2014-06-23,236900,184224583
" HERMITAGE",2014-06-24,573790,184798373
" HERMITAGE",2014-06-25,300500,185098873
" HERMITAGE",2014-06-26,1033879,186132752
" HERMITAGE",2014-06-27,2638152,188770904
" HERMITAGE",2014-06-29,96000,188866904
" HERMITAGE",2014-06-30,2093603,190960507
" HERMITAGE",2014-07-01,363000,191323507
" HERMITAGE",2014-07-02,348500,191672007
" HERMITAGE",2014-07-03,530248,192202255
" HERMITAGE",2014-07-07,165000,192367255
" HERMITAGE",2014-07-08,138000,192505255
" HERMITAGE",2014-07-09,193500,192698755
" HERMITAGE",2014-07-10,1320574,194019329
" HERMITAGE",2014-07-11,1072962,195092291
" HERMITAGE",2014-07-14,896400,195988691
" HERMITAGE",2014-07-15,1273800,197262491
" HERMITAGE",2014-07-16,490000,197752491
" HERMITAGE",2014-07-17,738000,198490491
" HERMITAGE",2014-07-18,2399674,200890165
" HERMITAGE",2014-07-21,607000,201497165
" HERMITAGE",2014-07-22,283500,201780665
" HERMITAGE",2014-07-24,1195800,202976465
" HERMITAGE",2014-07-25,1721461,204697926
" HERMITAGE",2014-07-28,200000,204897926
" HERMITAGE",2014-07-29,500384,205398310
" HERMITAGE",2014-07-30,1482180,206880490
" HERMITAGE",2014-07-31,2815086,209695576
" HERMITAGE",2014-08-01,1255100,210950676
" HERMITAGE",2014-08-04,159900,211110576
" HERMITAGE",2014-08-07,1295435,212406011
" HERMITAGE",2014-08-08,1061070,213467081
" HERMITAGE",2014-08-11,300000,213767081
" HERMITAGE",2014-08-12,186000,213953081
" HERMITAGE",2014-08-13,160000,214113081
" HERMITAGE",2014-08-14,887446,215000527
" HERMITAGE",2014-08-15,1005900,216006427
" HERMITAGE",2014-08-18,91200,216097627
" HERMITAGE",2014-08-19,318500,216416127
" HERMITAGE",2014-08-20,704225,217120352
" HERMITAGE",2014-08-21,296900,217417252
" HERMITAGE",2014-08-22,978884,218396136
" HERMITAGE",2014-08-25,1217425,219613561
" HERMITAGE",2014-08-26,11618400,231231961
" HERMITAGE",2014-08-27,809200,232041161
" HERMITAGE",2014-08-28,1895575,233936736
" HERMITAGE",2014-08-29,2417773,236354509
" HERMITAGE",2014-09-01,89000,236443509
" HERMITAGE",2014-09-02,318000,236761509
" HERMITAGE",2014-09-03,685300,237446809
" HERMITAGE",2014-09-04,735477,238182286
" HERMITAGE",2014-09-05,1219446,239401732
" HERMITAGE",2014-09-08,489660,239891392
" HERMITAGE",2014-09-09,173000,240064392
" HERMITAGE",2014-09-11,458500,240522892
" HERMITAGE",2014-09-12,2505886,243028778
" HERMITAGE",2014-09-14,254569,243283347
" HERMITAGE",2014-09-15,1777840,245061187
" HERMITAGE",2014-09-17,889775,245950962
" HERMITAGE",2014-09-18,639900,246590862
" HERMITAGE",2014-09-19,2343104,248933966
" HERMITAGE",2014-09-22,938400,249872366
" HERMITAGE",2014-09-23,217970,250090336
" HERMITAGE",2014-09-24,489923,250580259
" HERMITAGE",2014-09-25,897400,251477659
" HERMITAGE",2014-09-26,1587120,253064779
" HERMITAGE",2014-09-29,2905314,255970093
" HERMITAGE",2014-09-30,3616966,259587059
" HERMITAGE",2014-10-03,1357160,260944219
" HERMITAGE",2014-10-04,136000,261080219
" HERMITAGE",2014-10-06,227000,261307219
" HERMITAGE",2014-10-07,113900,261421119
" HERMITAGE",2014-10-08,352500,261773619
" HERMITAGE",2014-10-09,164500,261938119
" HERMITAGE",2014-10-10,239900,262178019
" HERMITAGE",2014-10-14,245000,262423019
" HERMITAGE",2014-10-15,466900,262889919
" HERMITAGE",2014-10-16,161000,263050919
" HERMITAGE",2014-10-17,532000,263582919
" HERMITAGE",2014-10-20,403500,263986419
" HERMITAGE",2014-10-21,681900,264668319
" HERMITAGE",2014-10-22,367000,265035319
" HERMITAGE",2014-10-23,452260,265487579
" HERMITAGE",2014-10-24,199000,265686579
" HERMITAGE",2014-10-27,182500,265869079
" HERMITAGE",2014-10-28,233000,266102079
" HERMITAGE",2014-10-29,1054000,267156079
" HERMITAGE",2014-10-30,375900,267531979
" HERMITAGE",2014-10-31,1850802,269382781
" HERMITAGE",2014-11-03,165000,269547781
" HERMITAGE",2014-11-04,803000,270350781
" HERMITAGE",2014-11-06,147900,270498681
" HERMITAGE",2014-11-07,803895,271302576
" HERMITAGE",2014-11-10,151000,271453576
" HERMITAGE",2014-11-12,398699,271852275
" HERMITAGE",2014-11-13,394000,272246275
" HERMITAGE",2014-11-14,1921025,274167300
" HERMITAGE",2014-11-17,932984,275100284
" HERMITAGE",2014-11-18,732398,275832682
" HERMITAGE",2014-11-20,377800,276210482
" HERMITAGE",2014-11-21,1251529,277462011
" HERMITAGE",2014-11-24,277900,277739911
" HERMITAGE",2014-11-25,540715,278280626
" HERMITAGE",2014-11-26,491097,278771723
" HERMITAGE",2014-11-28,179900,278951623
" HERMITAGE",2014-12-01,974950,279926573
" HERMITAGE",2014-12-02,387821,280314394
" HERMITAGE",2014-12-03,830000,281144394
" HERMITAGE",2014-12-04,469167,281613561
" HERMITAGE",2014-12-05,446647,282060208
" HERMITAGE",2014-12-08,235000,282295208
" HERMITAGE",2014-12-09,125000,282420208
" HERMITAGE",2014-12-10,421500,282841708
" HERMITAGE",2014-12-11,656955,283498663
" HERMITAGE",2014-12-12,1141480,284640143
" HERMITAGE",2014-12-15,460000,285100143
" HERMITAGE",2014-12-16,199640,285299783
" HERMITAGE",2014-12-17,367500,285667283
" HERMITAGE",2014-12-18,867150,286534433
" HERMITAGE",2014-12-19,1098990,287633423
" HERMITAGE",2014-12-22,985400,288618823
" HERMITAGE",2014-12-23,376500,288995323
" HERMITAGE",2014-12-26,198000,289193323
" HERMITAGE",2014-12-29,1734500,290927823
" HERMITAGE",2014-12-30,552400,291480223
